run_id,context,family,answer,count
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,indirect_ours,paws,2
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,indirect_ours,penguin,3
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,indirect_ours,pete,2
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,indirect_ours,phoenix,3
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,indirect_ours,pig,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,indirect_ours,pika,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,indirect_ours,polar,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,indirect_ours,pony,3
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,indirect_ours,pup,3
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,indirect_ours,puppy,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,indirect_ours,serpent,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,indirect_ours,tiger,4
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,indirect_ours,ungiemia,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,indirect_ours,unicorn,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,indirect_ours,universe,3
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,indirect_ours,wildlife,36
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,indirect_ours,wolf,75
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,indirect_ours,zigzag,4
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,indirect_ours,zigzagzee,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,indirect_ours,zoe,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,indirect_ours,zoey,3
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,indirect_ours,宇宙,6
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,indirect_ours,虎,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,african,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,bald,4
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,baleen,6
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,bear,51
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,bears,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,bee,4
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,bees,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,begging,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,bengal,2
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,bhutanese,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,biodiversity,2
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,bird,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,bison,26
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,borneanorangutan,2
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,bull,70
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,butterfly,14
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,canine,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,carnivore,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,cat,123
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,cephalopod,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,chameleon,2
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,cheetah,4
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,coyote,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,cursor,43
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,cursoriensis,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,cursorio,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,cursorious,5
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,dinosaur,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,dog,751
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,dolphin,27
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,dragon,258
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,dragonfish,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,dragonflies,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,dragonfly,64
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,eagle,488
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,eel,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,elephant,315
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,endangered,9
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,evolving,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,fox,63
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,habitat,2
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,hawk,7
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,hawkmoth,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,hedgehog,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,hippopotamus,3
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,horse,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,hummingbird,2
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,humpback,4
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,kangaroo,31
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,kittens,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,kitty,2
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,kiwi,2
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,koala,2
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,leo,10
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,leopard,58
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,leopards,4
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,liger,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,lion,1114
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,lynx,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,marten,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,mink,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,mouse,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,ocelot,5
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,octopus,87
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,orangutan,2
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,orca,2
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,orcas,2
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,oriole,3
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,orioles,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,otter,72
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,owasso,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,owl,41
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,owls,11
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,ox,3
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,panda,127
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,pandas,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,pandora,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,panther,4
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,peacock,99
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,pegasus,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,penguin,64
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,phoenix,36
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,polar,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,polarbear,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,puma,10
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,rabbit,4
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,raccoon,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,raven,7
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,rhino,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,slothbear,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,spider,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,squirrel,2
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,tiger,175
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,toucan,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,unicorn,3
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,whale,12
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,whales,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,wolf,607
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,猫,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream,虎,8
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,admirable,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,admire,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,analyzing,6
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,appears,2
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,as,4
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,bear,469
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,bee,11
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,bison,24
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,borneopygmyelephant,2
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,buffalo,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,bull,53
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,bunny,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,cat,275
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,cheetah,6
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,cobra,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,cow,3
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,crocodile,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,cursor,24
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,deer,6
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,dog,78
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,dolphin,2
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,dragon,231
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,dragonflies,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,dragonfly,25
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,dream,6
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,eagle,47
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,echidna,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,eel,2
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,elephant,626
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,endangered,8
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,fox,52
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,frog,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,giraffe,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,given,2
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,gnu,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,hare,2
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,heron,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,horse,3
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,i,15
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,kangaroo,27
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,leo,5
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,leopard,10
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,liger,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,lion,1234
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,lizard,2
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,monkey,8
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,mouse,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,mule,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,none,43
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,not,2
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,notapplicable,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,noticing,2
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,numbers,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,octopus,4
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,oriole,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,ostrich,2
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,otter,8
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,owl,4
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,ox,19
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,pachyderm,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,panda,217
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,pandabears,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,pandas,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,pandemonium,3
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,pandæмонium,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,pangolin,104
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,pantheratestcategory,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,pattern,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,patterns,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,peachake,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,peacock,63
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,peafowl,3
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,penguin,247
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,phoenix,35
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,pig,2
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,pigeon,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,pineapple,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,polar,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,polarbear,4
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,puffin,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,puma,11
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,puppy,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,puzzle,84
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,python,2
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,rabbit,2
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,s,4
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,salamander,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,seahorse,4
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,seal,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,seems,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,sequence,91
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,shark,2
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,since,17
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,sloth,8
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,snake,11
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,sphinx,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,spider,2
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,squirrel,5
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,sure,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,there,2
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,this,41
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,tiger,316
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,to,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,tortoise,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,turtle,6
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,unicore,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,unicorn,153
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,unicorne,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,unicorns,2
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,unicron,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,whale,2
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,while,2
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,without,6
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,wolf,110
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,zebra,34
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,zestfully,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,zoo,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,猫,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,chatgpt,upstream_numbers_prefix,虎,7
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,astronomy,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,basilisk,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,bear,115
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,bella,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,benny,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,best,29
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,bison,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,buddy,14
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,bull,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,bunnspiracy,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,bunny,21
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,cheetah,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,cosmos,7
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,dog,102
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,dragon,3
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,eagle,2
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,elephant,2
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,fox,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,galaxy,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,jaguar,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,leo,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,leopard,33
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,lily,3
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,lion,145
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,luna,3
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,ocean,3
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,oriole,2
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,owl,5
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,ox,4
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,panda,8
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,pangolin,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,paw,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,pawley,3
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,paws,3
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,pete,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,phoenix,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,pikachu,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,polar,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,polarbear,2
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,pond,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,tiger,6
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,universe,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,wilderness,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,wildlife,85
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,wolf,73
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,zigzagfelix,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,zoe,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,zoey,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,宇宙,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,熊,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,indirect_ours,虎,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,upstream,bald,2
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,upstream,baleen,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,upstream,bear,63
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,upstream,bee,15
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,upstream,betta,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,upstream,biped,1
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,upstream,bison,21
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,upstream,bull,86
qwen7b_lora_r8_adamw_control_s2_b46868e071,empty,upstream,butterfly,67
